#Parameters = {a=0.5; d=0.035; h=9; p=3; phi=0; r_1=2; r_2=2.7; s=0.2; t=0.2; theta=0; w=12}
#"Frequency / GHz"	"VSWR0(1) [Magnitude]"
#----------------------------------------
11.400000000000	1.6103389101139
11.410000000000	1.6119645856404
11.420000000000	1.6136213033460
11.430000000000	1.6153093185045
11.440000000000	1.6170288877386
11.450000000000	1.6187802690517
11.460000000000	1.6205637218602
11.470000000000	1.6223795070276
11.480000000000	1.6242278868995
11.490000000000	1.6261091253403
11.500000000000	1.6280234877701
11.510000000000	1.6299712412043
11.520000000000	1.6319526542932
11.530000000000	1.6339679973636
11.540000000000	1.6360175424611
11.550000000000	1.6381015633946
11.560000000000	1.6402203357811
11.570000000000	1.6423741370923
11.580000000000	1.6445632467026
11.590000000000	1.6467879459379
11.600000000000	1.6490485181263
11.610000000000	1.6513452486499
11.620000000000	1.6536784249978
11.630000000000	1.6560483368205
11.640000000000	1.6584552759856
11.650000000000	1.6608995366352
11.660000000000	1.6633814152440
11.670000000000	1.6659012106794
11.680000000000	1.6684592242623
11.690000000000	1.6710557598299
11.700000000000	1.6736911237991
11.710000000000	1.6763656252323
11.720000000000	1.6790795759036
11.730000000000	1.6818332903667
11.740000000000	1.6846270860241
11.750000000000	1.6874612831980
11.760000000000	1.6903362052021
11.770000000000	1.6932521784153
11.780000000000	1.6962095323559
11.790000000000	1.6992085997580
11.800000000000	1.7022497166493
11.810000000000	1.7053332224294
11.820000000000	1.7084594599505
11.830000000000	1.7116287755988
11.840000000000	1.7148415193775
11.850000000000	1.7180980449913
11.860000000000	1.7213987099322
11.870000000000	1.7247438755666
11.880000000000	1.7281339072240
11.890000000000	1.7315691742866
11.900000000000	1.7350500502813
11.910000000000	1.7385769129719
11.920000000000	1.7421501444535
11.930000000000	1.7457701312483
11.940000000000	1.7494372644022
11.950000000000	1.7531519395835
11.960000000000	1.7569145571828
11.970000000000	1.7607255224142
11.980000000000	1.7645852454181
11.990000000000	1.7684941413652
12.000000000000	1.7724526305623
12.010000000000	1.7764611385594
12.020000000000	1.7805200962583
12.030000000000	1.7846299400222
12.040000000000	1.7887911117878
12.050000000000	1.7930040591779
12.060000000000	1.7972692356159
12.070000000000	1.8015871004422
12.080000000000	1.8059581190308
12.090000000000	1.8103827629093
12.100000000000	1.8148615098789
12.110000000000	1.8193948441365
12.120000000000	1.8239832563984
12.130000000000	1.8286272440256
12.140000000000	1.8333273111503
12.150000000000	1.8380839688046
12.160000000000	1.8428977350499
12.170000000000	1.8477691351089
12.180000000000	1.8526987014985
12.190000000000	1.8576869741644
12.200000000000	1.8627345006179
12.210000000000	1.8678418360735
12.220000000000	1.8730095435887
12.230000000000	1.8782381942054
12.240000000000	1.8835283670927
12.250000000000	1.8888806496918
12.260000000000	1.8942956378622
12.270000000000	1.8997739360298
12.280000000000	1.9053161573369
12.290000000000	1.9109229237930
12.300000000000	1.9165948664289
12.310000000000	1.9223326254511
12.320000000000	1.9281368503985
12.330000000000	1.9340082003009
12.340000000000	1.9399473438394
12.350000000000	1.9459549595080
12.360000000000	1.9520317357774
12.370000000000	1.9581783712605
12.380000000000	1.9643955748795
12.390000000000	1.9706840660352
12.400000000000	1.9770445747773
12.410000000000	1.9834778419772
12.420000000000	1.9899846195021
12.430000000000	1.9965656703913
12.440000000000	2.0032217690334
12.450000000000	2.0099537013465
12.460000000000	2.0167622649588
12.470000000000	2.0236482693918
12.480000000000	2.0306125362451
12.490000000000	2.0376558993824
12.500000000000	2.0447792051194
12.510000000000	2.0519833124138
12.520000000000	2.0592690930560
12.530000000000	2.0666374318625
12.540000000000	2.0740892268694
12.550000000000	2.0816253895291
12.560000000000	2.0892468449069
12.570000000000	2.0969545318802
12.580000000000	2.1047494033382
12.590000000000	2.1126324263839
12.600000000000	2.1206045825361
12.610000000000	2.1286668679338
12.620000000000	2.1368202935411
12.630000000000	2.1450658853534
12.640000000000	2.1534046846041
12.650000000000	2.1618377479732
12.660000000000	2.1703661477956
12.670000000000	2.1789909722709
12.680000000000	2.1877133256736
12.690000000000	2.1965343285634
12.700000000000	2.2054551179963
